road,id,model_type,condition,name,lat,lon,length
N1,1001857,bridge,C,DHANDO MIA,20.9427885228723,92.260596812234,38.6
N1,1001858,link,,Bridge start,20.9373886,92.2623333,751.9999999999527
N1,1001859,bridge,B,DONDO MIA CHAK POST BRIDGE,20.93730526,92.26237497,51.0
N1,1001860,link,,Bridge end,20.9371108,92.2624722,40.000000000020464
N1,1001861,link,,Km post missing,20.9361663,92.2628611,108.99999999998045
N1,1001862,link,,Box culvert,20.9361108,92.2628611,12.000000000000455
N1,1001863,link,,Box culvert,20.9346663,92.2631667,165.99999999999682
N1,1001864,link,,Box culvert,20.934333,92.26325,40.000000000020464
N1,1001865,link,,Box culvert,20.9330549,92.2635,149.99999999997726
N1,1001869,link,,Bridge start,20.929666,92.2641111,388.00000000003365
N1,1001870,link,,Bridge end,20.9293327,92.2641389,36.99999999997772
N1,1001871,bridge,C,DONOMIA,20.9281373875,92.264301196875,34.8
N1,1001872,link,,Infor.missing,20.9270827,92.2644444,256.00000000002865
N1,1001873,bridge,D,DONMIA,20.9253890280839,92.2649451585301,2.7
N1,1001874,link,,Bridge start,20.9238882,92.2653889,380.9999999999718
N1,1001875,link,,Bridge end,20.9234993,92.2656111,50.99999999998772
N1,1001876,bridge,B,KARUMTOLI,20.9209276456603,92.2674528079245,37.6
N1,1001877,link,,Bridge start,20.9195827,92.268416,530.0000000000296
N1,1001878,link,,Bridge end,20.9194993,92.2684716,16.999999999995907
N1,1001879,link,,Box Culvert,20.9189993,92.2686382,55.00000000000682
N1,1001881,link,,Teknaf 8 km,20.9187771,92.2687771,29.999999999972715
N1,1001883,link,,Box Culvert,20.9176382,92.2692493,140.0000000000432
N1,1001885,link,,Bridge start,20.9157222,92.2704993,254.99999999999545
N1,1001886,link,,Bridge end,20.9154167,92.2706938,37.99999999995407
N1,1001887,bridge,B,KAKUM TOLI CHACK BOX CULVERT,20.9153707224137,92.2707239706896,1.2
N1,1001889,link,,Box Culvert,20.9136389,92.2718604,232.00000000002774
N1,1001890,link,,Box culvert,20.9132778,92.2721938,83.00000000002683
N1,1001892,link,,Box Culvert,20.9123889,92.2729716,117.999999999995
N1,1001893,link,,Teknaf 7 km,20.9122222,92.2729438,25.999999999953616
N1,1001898,link,,Bridge start,20.9088889,92.275166,446.0000000000264
N1,1001899,link,,Bridge end,20.9085556,92.2753604,47.000000000025466
N1,1001902,link,,Box Culvert,20.90675,92.2764993,237.99999999999955
N1,1001904,link,,Box culvert,20.9059444,92.2771104,122.99999999999045
N1,1001906,link,,Km post missing,20.9048333,92.277916,145.99999999995816
N1,1001907,link,,Box Culvert,20.9047222,92.2779716,16.999999999995907
N1,1001910,link,,Box Culvert,20.9033333,92.2789438,194.00000000001683
N1,1001912,link,,Box culvert,20.9027222,92.279416,103.00000000000864
N1,1001914,link,,Bridge start,20.9003333,92.2807216,310.9999999999786
N1,1001915,link,,Bridge end,20.9001111,92.2809716,36.000000000001364
N1,1001916,link,,Box culvert,20.8994441,92.2817216,112.99999999999955
N1,1001917,link,,Bridge start,20.8984719,92.2828604,164.0000000000441
N1,1001918,link,,Bridge end,20.8982219,92.283166,46.99999999996862
N1,1001919,link,,Km post missing,20.8981108,92.2832493,14.999999999986358
N1,1001920,link,,Box culvert,20.8980274,92.283333,22.000000000048203
N1,1001921,link,,Box culvert,20.8977497,92.2836941,52.99999999999727
N1,1001923,link,,Bridge start,20.8969163,92.2854441,209.99999999997954
N1,1001924,link,,Bridge end,20.8967774,92.2857219,33.00000000001546
N1,1001925,link,,Box culvert,20.8965552,92.286083,46.99999999996862
N1,1001926,link,,Box culvert,20.8953608,92.2877219,218.9999999999941
N1,1001928,link,,Box culvert,20.8948052,92.2881941,84.00000000000318
N1,1001929,link,,Bridge start,20.894083,92.2887774,103.00000000000864
N1,1001930,link,,Bridge end,20.8939441,92.2889163,24.00000000000091
N1,1001931,link,,Box culvert,20.8932774,92.2896386,105.00000000001819
N1,1001932,link,,Box culvert,20.8927774,92.2901386,79.00000000000773
N1,1001933,link,,Km post missing,20.8926386,92.2902774,20.999999999958163
N1,1001935,link,,Bridge start,20.8919163,92.2916663,171.0000000000491
N1,1001936,link,,Bridge end,20.8918886,92.2918052,19.99999999998181
N1,1001937,link,,Teknaf 4 km,20.891833,92.2923052,55.999999999983174
N1,1001938,bridge,B,TEKNAF NAITANG RCC GIDER BRIDGE,20.8901584525606,92.2957180800539,37.3
N1,1001939,link,,Bridge start,20.8889163,92.2982497,742.0000000000186
N1,1001940,link,,Bridge end,20.888833,92.2983886,14.999999999986358
N1,1001941,link,,Info.Missing,20.8869441,92.2996386,257.99999999998136
N1,1001942,link,,Box culvert,20.8858608,92.2991941,133.0000000000382
N1,1001944,bridge,C,BUS STAND TEKNAF BOX CULVERT,20.8830704487341,92.2981629575949,1.5
N1,1001945,link,,Box culvert,20.8820271,92.2977774,473.99999999998954
N1,1001946,bridge,C,YAKNAT BRIDGE,20.8809852229698,92.2977774,35.9
N1,1001947,link,,Teknaf 2 km,20.8782216,92.2977774,430.9999999999832
N1,1001948,link,,Bridge start,20.8768604,92.2978886,163.0000000000109
N1,1001949,link,,Bridge end,20.8764993,92.2978886,43.00000000000637
N1,1001950,link,,Km post missing,20.8692771,92.2981386,793.9999999999827
N1,1001951,link,,Box culvert,20.8688604,92.2982219,50.00000000001137
N1,1001952,link,,Bridge start,20.8650278,92.2982497,427.99999999999727
N1,1001953,link,,Bridge end,20.8646667,92.2981941,42.00000000003001
N1,1001954,link,,Infor.missing,20.8629722,92.298083,177.99999999999727
N1,1001955,link,,"End of Road at Shapla Chattar ,Teknaf Meet with Z1098 &Z1099.",20.8629167,92.298083,129.99999999999545
N102,185,intersection,,Start of road from N1 Mainamati,23.4789716,91.1181938,1.0
N102,1001957,link,,Box Culvert,23.4815827,91.1167771,1.0
N102,1001958,bridge,A,PORISPUR BOX CULVERT,23.4865823366366,91.1134175204204,3.0
N102,1001959,link,,Box Culvert,23.4866663,91.1133611,665.9999999999999
N102,1001960,link,,Km post missing,23.4867219,91.1133056,5.000000000000004
N102,1001961,link,,B Baria 68 km Sylhet 248 km,23.4935274,91.1069167,1000.0
N102,1001962,bridge,A,Brorechon,23.49375786875,91.1065069265625,1.5
N102,1001963,link,,Box Culvert,23.4937774,91.1064722,64.00000000000006
N102,1001964,bridge,A,SHABAR BAZAR,23.4963160192691,91.1059203910299,1.6
N102,1001965,link,,Box Culvert,23.496333,91.1059167,301.00000000000017
N102,1001966,bridge,A,ZUMUR BOX CULVERT,23.4976150683871,91.1056026587096,1.4
N102,1001967,link,,Box Culvert,23.4976941,91.1055833,154.9999999999998
N102,1001968,link,,Km post missing,23.5020278,91.1050556,480.0
N102,1001969,link,,Km post missing,23.5093333,91.0996386,1000.0
N102,1001970,bridge,B,DEAB POR SLAB CULVERT,23.5111353540229,91.0981810436781,2.5
N102,1001971,link,,Box Culvert,23.5112222,91.0981108,261.0000000000001
N102,1001972,link,,Km post missing,23.5166389,91.0939441,738.9999999999999
N102,1001973,link,,B Baria 66 km Sylhet 244 km,23.5246104,91.0887774,1056.0
N102,1001974,bridge,C,RAMPUR,23.532123766,91.08357801,3.75
N102,1001975,link,,"B. Bari 65 km, Sylhet 243 km",23.5322771,91.0834719,1000.0
N102,1001976,link,,Box Culvert,23.5323882,91.0834719,24.00000000000002
N102,1001977,link,,B Baria 64 km Sylhet 242 km,23.5419441,91.0772771,1000.9999999999994
N102,1001978,bridge,A,Barura Bridge,23.5421601087719,91.0746609745614,17.8
N102,1001979,link,,Bridge start,23.5421941,91.0742493,456.0000000000013
N102,1001980,link,,Bridge End,23.5423052,91.0741382,16.99999999999946
N102,1001981,link,,B Baria 63 km Sylhet 241 km,23.5457774,91.0706104,496.00000000000045
N102,1001982,bridge,A,KONSENOGOR BOX CUL,23.5498664037147,91.0663913769688,3.0
N102,1001983,link,,Box Culvert,23.5501111,91.0661389,673.0
N102,1001984,link,,Km post missing,23.5523611,91.064,326.99999999999994
N102,1001985,link,,Z 1219 Left Nimsar Right    Burichang,23.5531111,91.0633333,109.99999999999943
N102,1001986,bridge,A,CONSUNAGAR SLAB,23.5555824089887,91.0615780033707,0.9
N102,1001987,link,,"B Baria 61 km, Sylhet 239 km",23.5590556,91.0591111,890.0000000000006
N102,1001988,bridge,A,HATAMARA BOX CULVERT.,23.5604191136,91.055518708,3.2
N102,1001989,link,,Box Culvert,23.5605,91.0553056,875.0
N102,1001990,bridge,C,HATIMARA (2)SLAB CULVERT,23.5559566709677,91.0551586172043,3.0
N102,1001991,link,,Box Culvert,23.5501944,91.0549722,92.99999999999997
N102,1001992,link,,B Baria 60 km Sylhet 238 km,23.5669438,91.0549167,7.999999999999119
N102,1001993,bridge,B,KAKORTOLA CULVERT,23.5739730932019,91.0589041898522,6.0
N102,1001994,link,,B Baria 59 km Sylhet 237 km,23.5745827,91.05925,1015.0000000000006
N102,1001995,link,,BBaria 58 km Sylhet 236 km,23.5768882,91.041833,988.999999999999
N102,1001996,link,,B Baria 57 km Sylhet235 km,23.5813882,91.0357774,988.0000000000014
N102,1001997,bridge,A,BUGRABUS BOX CULVERT,23.582051760625,91.035477270625,5.7
N102,1001998,link,,Box Culvert,23.5825549,91.0352497,160.00000000000014
N102,1001999,link,,B Baria56 km Sylhet234 km,23.5858886,91.0283049,864.0000000000008
N102,1002000,link,,"B Baria 55 km, Sylhet 233 km",23.58744775805022,91.01909396942392,1000.0
N102,1002001,bridge,A,BHIRALLA BOX CULVERT,23.587878085672,91.0165517525849,3.0
N102,1002002,link,,Box Culvert,23.5879997,91.0158333,353.9999999999992
N102,1002003,link,,B Baria 54 km Sylhet 232 km,23.5902219,91.01,614.0000000000008
N102,1002004,bridge,C,BARRA BOX CULVERT,23.5909394457831,91.0082061759036,6.2
N102,1002005,link,,Box Culvert,23.5911108,91.0077778,248.99999999999878
N102,1002006,link,,Km post missing,23.5935552,91.0011944,751.0000000000013
N102,1002007,bridge,A,BARRA (3)BOX CULVERT,23.594105237569,91.0002488353591,6.0
N102,1002008,link,,Box Culvert,23.5944441,90.9996663,180.99999999999739
N102,1002009,bridge,A,BARRA 2 BOX CUL,23.5961376844011,90.9976162052924,2.5
N102,1002010,link,,Box Culvert,23.5965552,90.9971108,359.00000000000176
N102,1002011,link,,Infor.missing,23.5997219,90.9941386,460.00000000000085
N102,1002012,link,,"Side Road, Left to Chandina Z 1008",23.6026111,90.9896108,549.9999999999972
N102,1002013,link,,B Baria 51 km Sylhet229 km,23.6065556,90.9889997,470.0000000000024
N102,1002014,bridge,B,BARHA BOX CULVERT,23.6074609183908,90.9886068132183,4.6
N102,1002015,link,,Box Culvert,23.6080278,90.9883608,173.9999999999995
N102,1002016,bridge,A,Boro Alompur Arch Masonary,23.6096045263427,90.9862390168798,1.3
N102,1002017,bridge,A,DABIDDAR CULVERT,23.6098404598465,90.9859215237851,2.8
N102,1002018,link,,Box Culvert,23.6102778,90.985333,390.99999999999824
N102,1002019,link,,B Baria 50 km,23.6122222,90.9818049,446.0000000000015
N102,1002020,bridge,A,SAIRCHOR BOX CULVERT,23.615993353138,90.9775472001394,9.6
N102,1002021,link,,Box Culvert,23.6165278,90.9769438,716.9999999999987
N102,1002022,link,,B Baria 49 km Sylhet 227 km,23.6187493,90.9756104,283.00000000000125
N102,1002023,bridge,A,Bangl Bari Bridge,23.6228564975767,90.9732165132471,33.45
N102,1002024,link,,Bridge start,23.6236104,90.9727771,618.9999999999998
N102,1002025,link,,Bridge End,23.623916,90.9726382,36.000000000001364
N102,1002026,link,,B Baria 48 km Sylhet 226 km,23.6268882,90.9710549,343.9999999999976
N102,1002027,link,,"Side Road, Left Z1017 to Madhaya",23.6269716,90.9709716,15.000000000000568
N102,1002028,bridge,A,Compani Ganj Bridge,23.6334519936602,90.9707964104067,113.9
N102,1002029,link,,Bridge start,23.6341663,90.9707771,835.9999999999985
N102,1002030,link,,Bridge End,23.6351941,90.9708049,120.000000000001
N102,1002031,link,,Infor.missing,23.6354719,90.9708327,28.999999999999915
N102,1002032,link,,Road to Madhaya,23.6376108,90.9708882,242.00000000000088
N102,1002033,bridge,A,Nagorpar Box Culvert,23.6421389039215,90.9710499655228,9.4
N102,1002034,link,,Box Culvert,23.6430552,90.9710827,611.9999999999983
N102,1002035,link,,B Baria 46 km Sylhet 224 km,23.6443886,90.9711104,152.00000000000102
N102,1002036,bridge,A,KATAKHALI BOX CULVERT,23.64944876793,90.9712944618075,9.3
N102,1002037,link,,Box Culvert,23.6505,90.9713327,686.0
N102,1002038,link,,BBaria 45 km Sylhet 223 km,23.6532778,90.9728327,347.999999999999
N102,1002039,bridge,B,BAKON NAGAR BOX CULVERT,23.657110863914,90.9792871683257,6.1
N102,1002040,link,,Box Culvert,23.6575833,90.9800827,884.0000000000003
N102,1002041,link,,BBaria 44 km Sylhet 223 km,23.6579167,90.9806382,69.00000000000261
N102,1002042,bridge,C,GAFUR NAGOR RCC GIDER BRIDGE,23.6582625911764,90.98123461,51.2
N102,1002043,link,,Bridge start,23.6587222,90.9820271,169.99999999999815
N102,1002044,link,,Bridge End,23.6589722,90.9824438,51.9999999999996
N102,1002045,bridge,A,DHARIA BOX CULVERT,23.6606364852349,90.9852248134228,12.3
N102,1002046,link,,Box Culvert,23.6611667,90.9861108,447.00000000000273
N102,1002047,link,,BBaria 43 km Sylhet 221 km,23.6628889,90.9888886,327.99999999999943
N102,1002048,bridge,A,BAHARNAGOR BOX CULVERT,23.6641292255813,90.9909234372093,6.0
N102,1002049,link,,Box Culvert,23.6646667,90.9918052,387.00000000000045
N102,1002050,bridge,A,CMB Bazar Bridge,23.6651021529148,90.9924928071748,40.0
N102,1002051,link,,Bridge start,23.6657222,90.9934719,222.99999999999898
N102,1002052,link,,Bridge End,23.666,90.9938886,60.99999999999994
N102,1002053,bridge,A,C. M. B BAZAR BOX CUVERT,23.6667115322033,90.9949959288135,12.6
N102,1002054,link,,Box Culvert,23.6674993,90.9962219,294.9999999999982
N102,1002055,link,,BBaria 42 Sylhet 220 km,23.6679993,90.9969719,44.00000000000048
N102,1002056,bridge,B,YOUSUF PUR BRIDGE,23.6706588358851,91.001111684689,28.8
N102,1002057,link,,Bridge start,23.6711938,91.0019444,627.0000000000025
N102,1002058,link,,Bridge End,23.6713049,91.0021944,28.999999999999915
N102,1002059,link,,BBaria 41 Sylhet 219 km,23.6730827,91.0049722,347.999999999999
N102,1002060,bridge,B,YOUSUFPUR (2) BOX CULVERT,23.6732779054794,91.0052758616438,4.5
N102,1002061,link,,Box Culvert,23.6738327,91.0061389,146.0000000000008
N102,1002062,bridge,B,USUP POR-2 BOX CULVERT,23.674231551282,91.0067770538461,6.0
N102,1002063,link,,Box Culvert,23.6748049,91.0076944,195.00000000000028
N102,1002064,bridge,C,USUP - PUR BOX CULVERT,23.67742905968,91.01174384112,12.6
N102,1002065,link,,Bridge start,23.6780271,91.0126667,624.9999999999965
N102,1002066,link,,Bridge End,23.6780827,91.0127222,13.00000000000523
N102,1002067,link,,BBaria 40 km Sylhet 218 km,23.6779438,91.0129722,16.999999999995907
N102,1002068,bridge,C,SAMOLSHAL CHOR BOX CULVERT,23.6814348885558,91.0178126856948,9.5
N102,1002069,link,,Box Culvert,23.6821104,91.0187493,734.0000000000018
N102,1002070,bridge,C,NAYAPARA BOX CULVERT,23.6835366416666,91.02088825,9.2
N102,1002071,link,,BBaria 39 km Sylhet 217 km,23.6836663,91.0210827,287.9999999999967
N102,1002072,link,,Bridge start,23.684083,91.0217216,75.00000000000284
N102,1002073,link,,Bridge End,23.6841386,91.0217771,12.000000000000455
N102,1002074,bridge,A,SHALGANG BOX CULVERT,23.6845080677796,91.0256800398998,9.4
N102,1002075,link,,Bridge start,23.684583,91.0264716,598.9999999999966
N102,1002076,link,,Bridge End,23.6872497,91.0265271,10.000000000005116
N102,1002077,bridge,C,BORAIPARA BOX CULVERT,23.6884738712903,91.0280666458064,3.0
N102,1002078,link,,BBaria 38 km,23.689083,91.0288327,309.99999999999517
N102,1002079,link,,Box Culvert,23.6891386,91.0289438,18.000000000000682
N102,1002080,bridge,A,BROSALGAR CULVERT,23.6915390710431,91.0322015766187,9.5
N102,1002081,link,,Box Culvert,23.6922497,91.033166,556.0000000000045
N102,1002082,link,,BBaria 37 km Sylhet 215 km,23.694583,91.0366386,410.99999999999426
N102,1002083,bridge,C,SONG CHAIL RCC GIDER BRIDGE,23.6950746873563,91.0372988528735,35.5
N102,1002084,link,,Bridge start,23.6955552,91.0379441,173.9999999999995
N102,1002085,link,,Bridge end,23.6957774,91.0382774,354.0000000000063
N102,1002086,bridge,B,SHANKAIL BOX CULVERT,23.6990813911894,91.042925047577,9.3
N102,1002087,link,,Bridge start,23.6999441,91.0441386,453.9999999999935
N102,1002088,link,,Bridge end,23.7,91.0441941,15.000000000000568
N102,1002089,link,,BBara 36 Sylhet 214 km,23.7002778,91.0444719,36.000000000001364
N102,1002090,bridge,A,HAJIBARI BOX CULVERT,23.7008901830508,91.0453691457627,6.5
N102,1002091,link,,Box Culvert,23.7014722,91.0462219,236.0000000000042
N102,1002092,bridge,A,MOULSBI BARI CULVERT,23.7036148380368,91.0491655730061,12.2
N102,1002093,link,,Bridge start,23.7042222,91.05,488.9999999999972
N102,1002094,link,,Bridge End,23.7043333,91.0500833,17.000000000003013
N102,1002095,bridge,A,BRAMMON PARA BOX CULVERT,23.7046022718562,91.050450066467,12.2
N102,1002096,link,,Bridge start,23.70525,91.0513333,166.9999999999945
N102,1002097,link,,Bridge End,23.705345235164835,91.05145784945054,12.000000000000455
N102,1002098,link,,"B.Bara 35 km, Sylhet 213 km",23.7059722,91.0522778,79.00000000000063
N102,1002099,bridge,C,MUDUPPUR BOX CULVERT,23.7077014655581,91.0544804755344,12.6
N102,1002100,link,,Bridge start,23.7083056,91.05525,420.9999999999994
N102,1002101,link,,Bridge End,23.7083611,91.0553333,11.000000000002785
N102,1002102,bridge,A,MUDOBPUR CULVERT,23.7097447107142,91.0569570697368,4.8
N102,1002103,bridge,A,MIRPUR CULVERT,23.7111220035714,91.058573425,4.65
N102,1002104,link,,Box Culvert,23.7117222,91.0592778,531.9999999999965
N102,1002105,link,,BBaria34 km Sylhet212 km,23.7118333,91.0593889,26.000000000003354
N102,1002106,link,,Road to Bancharampura(Z1041),23.7142222,91.0624444,381.9999999999979
N102,1002107,bridge,A,MURPUR BOX,23.7144097669724,91.0626727449541,12.5
N102,1002108,link,,Bridge start,23.7148611,91.0632222,109.00000000000176
N102,1002109,link,,Bridge End,23.7149444,91.0633056,24.00000000000091
N102,1002110,bridge,A,TALIPARA BOX CULVERT,23.7170942278131,91.0659238080679,6.2
N102,1002111,link,,Box Culvert,23.717618285562637,91.06656204161358,448.99999999999807
N102,1002112,link,,BBaria 33 km Sylhet 211 km,23.7177493,91.0667216,21.999999999998465
N102,1002113,bridge,B,MOKIMPUR RCC GRIDER BRIDGE,23.7214400894736,91.0713290078947,17.2
N102,1002114,link,,Bridge start,23.7219993,91.0720271,722.0000000000014
N102,1002115,link,,Bridge End,23.722166,91.072166,26.000000000003354
N102,1002116,link,,BBaria 32 km Sylhet 210 km,23.7235271,91.0741104,256.0000000000002
N102,1002117,bridge,A,KalaMoira Bridge,23.724717610204,91.0759599153061,54.31
N102,1002118,link,,Start road Division B. Baria / Start road Division B. Baria,23.7250827,91.0765271,293.99999999999693
N102,1002119,link,,Bridge start / Bridge End,23.7255549,91.077166,42.00000000000159
N102,1002120,link,,Km post missing,23.7303327,91.0799438,664.0000000000015
N102,1002121,bridge,B,KALAMURIA BOX CULVERT,23.7319009767801,91.0806945739938,12.3
N102,1002122,link,,Box Culvert,23.7329438,91.0811938,323.0000000000004
N102,1002123,link,,BBaria 30 km Sylhet208 km,23.7388052,91.0839997,689.9999999999977
N102,1002124,link,,Km post missing,23.7468052,91.088333,1000.0
N102,1002125,bridge,A,CHOW MONI BOX CULVERT,23.7506772992987,91.0927929893408,12.2
N102,1002126,link,,Culvert under Constriction,23.7511944,91.0933886,713.0000000000009
N102,1002127,link,,Divission Road,23.7513611,91.0936386,33.00000000000125
N102,1002128,link,,Z1201,23.7525556,91.094833,181.99999999999505
N102,1002129,link,,Km post missing,23.7530556,91.0953886,72.00000000000273
N102,1002130,bridge,A,CHOTICHOIMOHARI RCC GIDER BRIGDE,23.7546766537313,91.0972766597014,46.5
N102,1002131,link,,Bridge start,23.7554167,91.0981386,402.000000000001
N102,1002132,link,,Bridge End,23.7556389,91.0984163,39.99999999999915
N102,1002133,bridge,B,MIRPUKUR CULVERT,23.7564383509433,91.0993658110062,18.6
N102,1002134,link,,Bridge start,23.75724898301887,91.1003286018868,287.9999999999967
N102,1002135,link,,Bridge End,23.7574167,91.1005278,30.000000000001137
N102,1002136,link,,Km post missing,23.7589444,91.1023056,240.000000000002
N102,1002137,bridge,A,GOLA SHAR BOX CULVERT,23.7602647328125,91.1038290375,6.0
N102,1002138,link,,Box Culvert,23.7611111,91.1048056,320.0000000000003
N102,1002139,link,,BBaria 26 km Sylhet 204,23.7654722,91.1098056,711.9999999999961
N102,1002140,bridge,A,Kharer bazar Bridge,23.7690411118367,91.1138816821768,17.0
N102,1002141,link,,Bridge start,23.76984916734694,91.11480456870748,715.0000000000034
N102,1002142,link,,Bridge End,23.7699716,91.1149444,19.99999999999602
N102,1002143,link,,BBaria 25 Sylhet 203 km,23.771416,91.1166111,226.0000000000062
N102,1002144,bridge,C,DAROGABARI BOX CULVERT,23.7741250240549,91.1196976773195,12.0
N102,1002145,link,,Box Culvert,23.7749993,91.1206938,582.0000000000007
N102,1002146,link,,Bbaria 24 Sylhet 202 km,23.7779438,91.1240827,464.9999999999963
N102,1002147,bridge,B,MONKASAR BOX CULVERT,23.7808685333333,91.1277111458333,12.6
N102,1002148,link,,Box Culvert,23.7816382,91.128666,624.0000000000023
N102,1002149,link,,Km post missing,23.783583,91.1317493,375.99999999999767
N102,1002150,bridge,B,MONKASHA RCC GRIDER BRIDGE,23.7838311994117,91.1321336329411,16.06
N102,1002151,link,,Bridge start,23.7844441,91.1330827,170.0000000000017
N102,1002152,link,,Bridge End,23.7845274,91.1332216,18.99999999999835
N102,1002153,link,,Km post missing,23.7887219,91.1397219,811.0
N102,1002154,bridge,A,SOYDABAD BOX CULVERT,23.790634972888,91.1426418571709,12.2
N102,1002155,link,,Box Culvert,23.7913608,91.1437497,509.00000000000034
N102,1002156,bridge,A,Saidabad Bridge,23.7925664032258,91.1456018225806,20.6
N102,1002157,link,,Bridge start,23.7932774,91.1466941,371.9999999999999
N102,1002158,link,,Bridge End,23.79335444201681,91.14680965042017,15.000000000000568
N102,1002159,link,,Km post missing,23.7938886,91.1476108,103.9999999999992
N102,1002160,bridge,B,TNLLAK BOX CULVERT,23.7993621932004,91.1496333468933,19.0
N102,1002161,link,,Box Culvert,23.8008056,91.1501667,853.0000000000016
N102,1002162,link,,Km post missing,23.8020833,91.1504167,146.99999999999847
N102,1002163,bridge,A,TILLACK PUR RCC GIDER BRIDGE,23.8052032218455,91.1510109740113,49.65
N102,1002164,link,,Bridge start,23.80675,91.1513056,530.9999999999989
N102,1002165,link,,Bridge End,23.8071667,91.1513889,53.00000000000438
N102,1002166,link,,Km post missing,23.8108056,91.1521389,415.9999999999968
N102,1002167,bridge,B,CHATURA CULVERT,23.8128512780487,91.1525916439024,36.8
N102,1002168,link,,Bridge start,23.8141944,91.1528889,328.00000000000296
N102,1002169,link,,Bridge end,23.8145556,91.153,43.99999999999693
N102,1002170,link,,Bbaria 18 km Sylhet 196 km,23.820416,91.15375,679.000000000002
N102,1002171,bridge,B,TANTO CULVERT,23.828311880845,91.1549145893896,8.7
N102,1002172,link,,Bbaria 17 km Sylhet 195 km,23.829328707605637,91.15506456450704,1007.9999999999956
N102,1002173,link,,Bridge start,23.8298327,91.1551389,57.00000000000216
N102,1002174,link,,Bridge End,23.829916,91.1551389,14.000000000002899
N102,1002175,bridge,A,MATIA PARA BOX CULVERT,23.8307622812274,91.1552750851985,4.6
N102,1002176,link,,Box Culvert,23.8323327,91.1555278,277.000000000001
N102,1002177,link,,Km post missing,23.8383052,91.1564167,651.9999999999939
N102,1002178,link,,Z1202 Road to Akhoura,23.8393608,91.1566111,143.00000000000068
N102,1002179,bridge,A,Dhorkhar Bridge,23.8433132090909,91.1569792363636,167.14
N102,1002180,link,,Bridge start,23.8450274,91.1571389,638.0000000000052
N102,1002181,link,,Bridge End,23.8465552,91.1574444,174.99999999999716
N102,1002182,link,,Km post missing,23.8469441,91.1575278,43.99999999999693
N102,1002183,link,,Km post missing,23.85575,91.1591389,1000.0
N102,1002184,bridge,A,PUJANESHAR PC GIRDER,23.8591413083217,91.1564064449375,34.2
N102,1002185,link,,Bridge start,23.8606111,91.1552222,721.0000000000036
N102,1002186,link,,Bridge End,23.8608056,91.1549722,36.000000000001364
N102,1002187,bridge,B,AWARON CULVERT,23.8618306259259,91.1536961703703,3.0
N102,1002188,link,,Km post missing,23.8621667,91.1532778,242.999999999995
N102,1002189,link,,Box Culvert,23.8632222,91.1519444,190.00000000000483
N102,1002190,bridge,C,Akhand Bridge,23.8648880315298,91.1498322192164,16.38
N102,1002191,link,,Bridge start,23.8663333,91.1479997,536.0000000000014
N102,1002192,link,,Bridge End,23.8664444,91.1478608,15.999999999998238
N102,1002193,link,,Km post missing / Bridge start,23.8748604,91.1409997,257.99999999999557
N102,1002194,bridge,B,MODINAGOR RCC GIDER BRIDGE,23.8749941691908,91.1409041702282,27.3
N102,1002195,link,,Bridge End,23.8750549,91.1408608,964.0000000000057
N102,1002196,link,,Km post missing,23.8752771,91.1405274,35.99999999999426
N102,1002197,link,,BBaria 10 km Sylhet 188 km,23.8843052,91.1353052,1072.0000000000027
N102,1002198,bridge,A,SULTANPUR BOX CULVERT,23.8853489295858,91.1348459710059,5.5
N102,1002199,link,,Z1216 to Akhaowera,23.8856941,91.1346941,168.99999999999693
N102,1002200,link,,Box Culvert,23.8840274,91.1340274,179.00000000000205
N102,1002201,bridge,A,SULTANPUR BOX CULVERT,23.8895347735294,91.1321742735294,5.6
N102,1002202,link,,Box Culvert,23.892357146358545,91.1312245987395,667.0000000000016
N102,1002203,bridge,A,SULTANPUR RCC BRIDGE,23.8929316116246,91.1310313021008,21.2
N102,1002204,link,,BBaria 9 Sylhet 187 km,23.8929441,91.1310271,46.999999999997044
N102,1002205,link,,Bridge start,23.8946386,91.1300827,215.0000000000034
N102,1002206,link,,Bridge End,23.894833,91.1299993,24.00000000000091
N102,1002207,link,,B Baria 8 km Sylhet 186 km,23.900941803948665,91.12758382043435,727.9999999999944
N102,1002208,link,,R203 on left to Nabinagar,23.9033333,91.1266382,284.9999999999966
N102,1002209,bridge,A,RADHAKA BRIDGE.,23.9037118313432,91.1265059537313,48.9
N102,1002210,link,,Bridge start,23.9056389,91.1258327,268.0000000000007
N102,1002211,link,,Bridge End,23.9060833,91.1257216,52.00000000000671
N102,1002212,link,,Km post missing,23.9094722,91.1245549,394.999999999996
N102,1002213,bridge,A,OUSURA BOX CULVERT,23.913259581065,91.1233226442307,5.6
N102,1002214,link,,Box Culvert,23.9152778,91.122666,676.0000000000019
N102,1002215,link,,BBaria 6 km,23.918166,91.1216938,343.0000000000035
N102,1002216,bridge,A,UZURA CULVERT,23.921686040606,91.1205320224242,5.6
N102,1002217,link,,Box Culvert,23.9238049,91.1198327,659.9999999999966
N102,1002218,bridge,B,RAMRAIL BOX CULVERT,23.9256180593023,91.1192338627907,12.0
N102,1002219,link,,BBaria5 Sylhet 183 km,23.9268327,91.1188327,344.0000000000083
N102,1002220,link,,Box Culvert,23.9278049,91.1185271,112.99999999999955
N102,1002221,bridge,D,RAMRAIL BRIDGE.,23.9328134045563,91.1168121455635,48.4
